subject,rt,stim,se,category,response
44,829,2221.jpg,125,NeutralSocial,1
44,1119,5910.jpg,125,PositiveNonsocial,1
44,959,7480.jpg,125,PositiveNonsocial,1
44,2067,9561.jpg,125,NegativeNonsocial,1
44,1459,2165.jpg,125,PositiveSocial,0
44,1200,2580.jpg,125,NeutralSocial,1
44,1236,7508.jpg,125,PositiveNonsocial,1
44,1032,8502.jpg,125,PositiveNonsocial,1
44,842,2209.jpg,125,PositiveSocial,0
44,1097,1710.jpg,125,PositiveNonsocial,0
45,3150,9421.jpg,139,NegativeSocial,1
45,2145,1270.jpg,139,NegativeNonsocial,1
45,1848,9611.jpg,139,NegativeNonsocial,1
45,1214,9280.jpg,139,NegativeNonsocial,1
45,1583,2396.jpg,139,NeutralSocial,1
45,1774,5600.jpg,139,PositiveNonsocial,1
45,940,2398.jpg,139,PositiveSocial,1
45,893,7034.jpg,139,NeutralNonsocial,1
45,3639,7035.jpg,139,NeutralNonsocial,1
45,2457,2224.jpg,139,PositiveSocial,1
45,1488,9253.jpg,139,NegativeSocial,1
45,963,7508.jpg,139,PositiveNonsocial,1
45,1107,9140.jpg,139,NegativeNonsocial,1
45,1295,2091.jpg,139,PositiveSocial,1
45,1320,9471.jpg,139,NegativeNonsocial,1
45,1654,9301.jpg,139,NegativeNonsocial,1
45,1369,8540.jpg,139,PositiveSocial,1
45,949,7090.jpg,139,NeutralNonsocial,1
45,1359,8461.jpg,139,PositiveSocial,1
45,2380,2276.jpg,139,NegativeSocial,1
45,1878,5120.jpg,139,NeutralNonsocial,1
45,1767,2580.jpg,139,NeutralSocial,1
45,964,7330.jpg,139,PositiveNonsocial,1
45,836,7150.jpg,139,NeutralNonsocial,1
45,1208,1920.jpg,139,PositiveNonsocial,1
45,3489,1220.jpg,139,NegativeNonsocial,1
45,1207,2397.jpg,139,NeutralSocial,1
45,1124,9000.jpg,139,NegativeNonsocial,1
45,1234,7217.jpg,139,NeutralNonsocial,1
45,1006,2210.jpg,139,NeutralSocial,1
45,877,1811.jpg,139,PositiveNonsocial,1
45,1000,9520.jpg,139,NegativeSocial,1
45,719,2550.jpg,139,PositiveSocial,1
45,956,2703.jpg,139,NegativeSocial,1
45,3335,9290.jpg,139,NegativeNonsocial,0
45,1076,2095.jpg,139,NegativeSocial,1
45,1698,9911.jpg,139,NegativeNonsocial,1
45,1004,2206.jpg,139,NeutralSocial,1
45,804,9630.jpg,139,NegativeNonsocial,1
45,1334,9561.jpg,139,NegativeNonsocial,1
45,845,7055.jpg,139,NeutralNonsocial,1
45,980,7705.jpg,139,NeutralNonsocial,1
45,1748,2597.jpg,139,NeutralSocial,1
45,2249,2579.jpg,139,NeutralSocial,1
45,1199,2375.1.jpg,139,NegativeSocial,1
45,824,2383.jpg,139,NeutralSocial,1
45,1720,2595.jpg,139,NeutralSocial,1
45,1333,9415.jpg,139,NegativeSocial,1
45,1006,2104.jpg,139,NeutralSocial,1
45,945,7480.jpg,139,PositiveNonsocial,1
45,1365,9440.jpg,139,NegativeNonsocial,1
45,849,8510.jpg,139,PositiveNonsocial,1
45,720,7211.jpg,139,NeutralNonsocial,1
45,1592,3230.jpg,139,NegativeSocial,0
45,835,2050.jpg,139,PositiveSocial,1
45,980,8502.jpg,139,PositiveNonsocial,1
45,1103,2388.jpg,139,PositiveSocial,1
45,816,7002.jpg,139,NeutralNonsocial,1
45,1039,2340.jpg,139,PositiveSocial,1
45,761,1440.jpg,139,PositiveNonsocial,1
45,1126,7501.jpg,139,PositiveNonsocial,1
45,1917,7235.jpg,139,NeutralNonsocial,1
45,1161,2900.1.jpg,139,NegativeSocial,1
45,1916,7595.jpg,139,NeutralNonsocial,1
45,1424,2650.jpg,139,PositiveSocial,1
45,1727,9429.jpg,139,NegativeSocial,1
45,842,2221.jpg,139,NeutralSocial,1
45,2921,8496.jpg,139,PositiveSocial,1
45,1009,3350.jpg,139,NegativeSocial,1
45,2607,1710.jpg,139,PositiveNonsocial,1
45,1141,9419.jpg,139,NegativeSocial,1
45,1000,7041.jpg,139,NeutralNonsocial,1
45,773,6150.jpg,139,NeutralNonsocial,1
45,1128,3101.jpg,139,NegativeSocial,1
45,1103,7224.jpg,139,NeutralNonsocial,1
45,1393,9560.jpg,139,NegativeNonsocial,1
45,984,9620.jpg,139,NegativeNonsocial,1
45,1001,2165.jpg,139,PositiveSocial,1
45,1113,2209.jpg,139,PositiveSocial,1
45,1916,9830.jpg,139,NegativeNonsocial,1
45,1080,2154.jpg,139,PositiveSocial,1
45,1183,8420.jpg,139,PositiveSocial,1
45,1008,7230.jpg,139,PositiveNonsocial,1
45,1795,7010.jpg,139,NeutralNonsocial,1
45,1692,2593.jpg,139,NeutralSocial,1
45,957,1463.jpg,139,PositiveNonsocial,1
45,952,7506.jpg,139,NeutralSocial,1
45,1246,2446.jpg,139,NeutralSocial,1
45,854,5760.jpg,139,PositiveNonsocial,1
45,1203,5910.jpg,139,PositiveNonsocial,1
45,963,7460.jpg,139,PositiveNonsocial,1
45,2535,2205.jpg,139,NegativeSocial,1
45,1366,2393.jpg,139,NeutralSocial,1
45,790,9220.jpg,139,NegativeSocial,1
45,1624,4605.jpg,139,NeutralSocial,1
45,1148,4610.jpg,139,PositiveSocial,1
46,4968,2597.jpg,81,NeutralSocial,1
46,6889,9440.jpg,81,NegativeNonsocial,1
46,3432,7224.jpg,81,NeutralNonsocial,1
46,3815,7055.jpg,81,NeutralNonsocial,1
46,2356,9911.jpg,81,NegativeNonsocial,1
46,3189,9290.jpg,81,NegativeNonsocial,1
46,4495,5760.jpg,81,PositiveNonsocial,1
46,2667,2210.jpg,81,NeutralSocial,1
46,1998,2593.jpg,81,NeutralSocial,1
46,1366,2580.jpg,81,NeutralSocial,1
46,3958,3350.jpg,81,NegativeSocial,1
46,2931,2383.jpg,81,NeutralSocial,1
46,1801,7506.jpg,81,NeutralSocial,1
46,2181,2050.jpg,81,PositiveSocial,0
46,3539,7217.jpg,81,NeutralNonsocial,1
46,4342,2393.jpg,81,NeutralSocial,0
46,1035,1811.jpg,81,PositiveNonsocial,1
46,5038,4605.jpg,81,NeutralSocial,1
46,1090,2550.jpg,81,PositiveSocial,1
46,3019,9830.jpg,81,NegativeNonsocial,1
46,3527,7230.jpg,81,PositiveNonsocial,1
46,1245,1270.jpg,81,NegativeNonsocial,1
46,3846,2396.jpg,81,NeutralSocial,1
46,1886,7705.jpg,81,NeutralNonsocial,1
46,1906,1220.jpg,81,NegativeNonsocial,1
46,2403,2398.jpg,81,PositiveSocial,1
46,1167,9471.jpg,81,NegativeNonsocial,1
46,4110,2900.1.jpg,81,NegativeSocial,1
46,1848,7150.jpg,81,NeutralNonsocial,1
46,5507,7010.jpg,81,NeutralNonsocial,1
46,1102,9220.jpg,81,NegativeSocial,1
46,3953,2703.jpg,81,NegativeSocial,0
46,5269,2579.jpg,81,NeutralSocial,1
46,1653,7211.jpg,81,NeutralNonsocial,1
46,1319,8420.jpg,81,PositiveSocial,1
46,995,1463.jpg,81,PositiveNonsocial,1
46,4096,9415.jpg,81,NegativeSocial,1
46,1533,5600.jpg,81,PositiveNonsocial,1
46,7449,2595.jpg,81,NeutralSocial,1
46,3002,9421.jpg,81,NegativeSocial,1
46,1501,7090.jpg,81,NeutralNonsocial,0
46,1239,7460.jpg,81,PositiveNonsocial,1
46,4976,2206.jpg,81,NeutralSocial,1
46,2203,1920.jpg,81,PositiveNonsocial,1
46,4105,2397.jpg,81,NeutralSocial,0
46,3033,9253.jpg,81,NegativeSocial,1
46,1252,3230.jpg,81,NegativeSocial,1
46,6027,2091.jpg,81,PositiveSocial,1
46,1137,2209.jpg,81,PositiveSocial,1
46,3084,1710.jpg,81,PositiveNonsocial,1
46,2526,9620.jpg,81,NegativeNonsocial,1
46,1255,2095.jpg,81,NegativeSocial,1
46,1102,8502.jpg,81,PositiveNonsocial,1
46,4821,2276.jpg,81,NegativeSocial,1
46,994,7035.jpg,81,NeutralNonsocial,1
46,3743,2388.jpg,81,PositiveSocial,1
46,1646,8496.jpg,81,PositiveSocial,1
46,3007,8461.jpg,81,PositiveSocial,1
46,3790,2104.jpg,81,NeutralSocial,0
46,4656,2224.jpg,81,PositiveSocial,1
46,6353,7034.jpg,81,NeutralNonsocial,0
46,2166,3101.jpg,81,NegativeSocial,1
46,1299,9140.jpg,81,NegativeNonsocial,1
46,1029,9000.jpg,81,NegativeNonsocial,1
46,927,1440.jpg,81,PositiveNonsocial,1
46,4659,7508.jpg,81,PositiveNonsocial,0
46,1811,2340.jpg,81,PositiveSocial,1
46,2629,2154.jpg,81,PositiveSocial,1
46,9854,2205.jpg,81,NegativeSocial,1
46,3039,5120.jpg,81,NeutralNonsocial,1
46,5138,9280.jpg,81,NegativeNonsocial,1
46,1026,9630.jpg,81,NegativeNonsocial,1
46,3295,2650.jpg,81,PositiveSocial,1
46,955,7002.jpg,81,NeutralNonsocial,1
46,3231,9301.jpg,81,NegativeNonsocial,1
46,1047,8540.jpg,81,PositiveSocial,1
46,1119,6150.jpg,81,NeutralNonsocial,1
46,4051,2375.1.jpg,81,NegativeSocial,1
46,3210,7330.jpg,81,PositiveNonsocial,1
46,1139,9419.jpg,81,NegativeSocial,1
46,3215,7595.jpg,81,NeutralNonsocial,1
46,4217,7501.jpg,81,PositiveNonsocial,1
46,3808,2446.jpg,81,NeutralSocial,1
46,2319,7480.jpg,81,PositiveNonsocial,1
46,3310,7041.jpg,81,NeutralNonsocial,0
46,6383,2221.jpg,81,NeutralSocial,1
46,7025,9560.jpg,81,NegativeNonsocial,1
46,6947,4610.jpg,81,PositiveSocial,1
46,9182,5910.jpg,81,PositiveNonsocial,1
46,3386,7235.jpg,81,NeutralNonsocial,1
46,2682,9520.jpg,81,NegativeSocial,0
46,1438,9611.jpg,81,NegativeNonsocial,1
46,3224,8510.jpg,81,PositiveNonsocial,1
46,4050,9429.jpg,81,NegativeSocial,1
46,2010,9561.jpg,81,NegativeNonsocial,1
46,6710,2165.jpg,81,PositiveSocial,0
47,2411,7230.jpg,148,PositiveNonsocial,1
47,2817,2276.jpg,148,NegativeSocial,1
47,2020,2210.jpg,148,NeutralSocial,1
47,1456,7506.jpg,148,NeutralSocial,1
47,1661,2050.jpg,148,PositiveSocial,1
47,1593,1811.jpg,148,PositiveNonsocial,1
47,4603,4605.jpg,148,NeutralSocial,1
47,2061,2550.jpg,148,PositiveSocial,1
47,2159,1270.jpg,148,NegativeNonsocial,1
47,1733,7480.jpg,148,PositiveNonsocial,1
47,1277,9220.jpg,148,NegativeSocial,1
47,1214,9000.jpg,148,NegativeNonsocial,1
47,1225,9471.jpg,148,NegativeNonsocial,1
47,2715,9421.jpg,148,NegativeSocial,0
47,1329,2446.jpg,148,NeutralSocial,1
47,1015,7330.jpg,148,PositiveNonsocial,1
47,1210,5600.jpg,148,PositiveNonsocial,1
47,1101,8510.jpg,148,PositiveNonsocial,1
47,2340,9290.jpg,148,NegativeNonsocial,0
47,1026,2398.jpg,148,PositiveSocial,1
47,2173,7090.jpg,148,NeutralNonsocial,1
47,3608,7508.jpg,148,PositiveNonsocial,1
47,2062,8496.jpg,148,PositiveSocial,1
47,2702,2383.jpg,148,NeutralSocial,1
47,1261,1463.jpg,148,PositiveNonsocial,1
47,3712,9301.jpg,148,NegativeNonsocial,1
47,1919,3350.jpg,148,NegativeSocial,1
47,4526,2104.jpg,148,NeutralSocial,1
47,3433,2579.jpg,148,NeutralSocial,1
47,2196,9560.jpg,148,NegativeNonsocial,1
47,1246,2580.jpg,148,NeutralSocial,1
47,1302,2209.jpg,148,PositiveSocial,0
47,2737,7595.jpg,148,NeutralNonsocial,1
47,1152,2095.jpg,148,NegativeSocial,1
47,1135,7211.jpg,148,NeutralNonsocial,1
47,3261,7501.jpg,148,PositiveNonsocial,1
47,3901,9830.jpg,148,NegativeNonsocial,1
47,1126,7460.jpg,148,PositiveNonsocial,1
47,1357,2375.1.jpg,148,NegativeSocial,1
47,956,7224.jpg,148,NeutralNonsocial,1
47,1274,1920.jpg,148,PositiveNonsocial,1
47,3284,2703.jpg,148,NegativeSocial,1
47,6062,5120.jpg,148,NeutralNonsocial,1
47,1276,9140.jpg,148,NegativeNonsocial,1
47,1189,2224.jpg,148,PositiveSocial,1
47,975,2593.jpg,148,NeutralSocial,1
47,2807,8461.jpg,148,PositiveSocial,1
47,1059,2221.jpg,148,NeutralSocial,1
47,3566,4610.jpg,148,PositiveSocial,1
47,7380,3230.jpg,148,NegativeSocial,1
47,1325,2091.jpg,148,PositiveSocial,1
47,1899,2206.jpg,148,NeutralSocial,1
47,1632,9561.jpg,148,NegativeNonsocial,1
47,1313,7150.jpg,148,NeutralNonsocial,1
47,5655,9253.jpg,148,NegativeSocial,1
47,1347,1440.jpg,148,PositiveNonsocial,1
47,2447,9911.jpg,148,NegativeNonsocial,1
47,1344,9620.jpg,148,NegativeNonsocial,1
47,1088,2165.jpg,148,PositiveSocial,1
47,2495,9611.jpg,148,NegativeNonsocial,1
47,2556,2388.jpg,148,PositiveSocial,1
47,927,7034.jpg,148,NeutralNonsocial,1
47,1264,8502.jpg,148,PositiveNonsocial,1
47,1457,9630.jpg,148,NegativeNonsocial,1
47,4234,2900.1.jpg,148,NegativeSocial,1
47,1210,6150.jpg,148,NeutralNonsocial,1
47,2900,7041.jpg,148,NeutralNonsocial,1
47,1228,8420.jpg,148,PositiveSocial,1
47,1633,8540.jpg,148,PositiveSocial,0
47,2669,2595.jpg,148,NeutralSocial,0
47,1629,2340.jpg,148,PositiveSocial,1
47,1454,7035.jpg,148,NeutralNonsocial,1
47,1853,2396.jpg,148,NeutralSocial,1
47,4284,7235.jpg,148,NeutralNonsocial,1
47,1309,2393.jpg,148,NeutralSocial,1
47,2604,9415.jpg,148,NegativeSocial,1
47,1665,9429.jpg,148,NegativeSocial,1
47,1057,2154.jpg,148,PositiveSocial,1
47,1069,7002.jpg,148,NeutralNonsocial,1
47,1063,9440.jpg,148,NegativeNonsocial,1
47,2154,9520.jpg,148,NegativeSocial,1
47,953,5910.jpg,148,PositiveNonsocial,1
47,1249,7055.jpg,148,NeutralNonsocial,1
47,1051,5760.jpg,148,PositiveNonsocial,1
47,3236,2205.jpg,148,NegativeSocial,1
47,1313,7217.jpg,148,NeutralNonsocial,1
47,1359,2650.jpg,148,PositiveSocial,1
47,4701,7010.jpg,148,NeutralNonsocial,1
47,1390,1710.jpg,148,PositiveNonsocial,1
47,1091,9419.jpg,148,NegativeSocial,1
47,1523,2597.jpg,148,NeutralSocial,1
47,1232,3101.jpg,148,NegativeSocial,1
47,921,9280.jpg,148,NegativeNonsocial,1
47,1842,1220.jpg,148,NegativeNonsocial,1
47,1050,2397.jpg,148,NeutralSocial,1
47,1333,7705.jpg,148,NeutralNonsocial,1
48,1122,1710.jpg,143,PositiveNonsocial,1
48,936,5760.jpg,143,PositiveNonsocial,1
48,671,8510.jpg,143,PositiveNonsocial,1
48,700,2650.jpg,143,PositiveSocial,1
48,2219,2398.jpg,143,PositiveSocial,1
48,852,1920.jpg,143,PositiveNonsocial,1
48,987,7010.jpg,143,NeutralNonsocial,1
48,1668,2221.jpg,143,NeutralSocial,1
48,2935,2205.jpg,143,NegativeSocial,1
48,889,2091.jpg,143,PositiveSocial,1
48,2351,2104.jpg,143,NeutralSocial,1
48,874,2388.jpg,143,PositiveSocial,1
48,2185,7055.jpg,143,NeutralNonsocial,1
48,1562,8502.jpg,143,PositiveNonsocial,1
48,2301,3350.jpg,143,NegativeSocial,1
48,1966,1270.jpg,143,NegativeNonsocial,1
48,2656,2375.1.jpg,143,NegativeSocial,1
48,1430,2396.jpg,143,NeutralSocial,1
48,1957,1440.jpg,143,PositiveNonsocial,1
48,1921,2206.jpg,143,NeutralSocial,1
48,3789,5600.jpg,143,PositiveNonsocial,1
48,1757,9421.jpg,143,NegativeSocial,1
48,2113,7217.jpg,143,NeutralNonsocial,1
48,1220,7595.jpg,143,NeutralNonsocial,1
48,1781,9471.jpg,143,NegativeNonsocial,1
48,2280,9560.jpg,143,NegativeNonsocial,1
48,1605,2593.jpg,143,NeutralSocial,1
48,1322,7235.jpg,143,NeutralNonsocial,1
48,1255,9630.jpg,143,NegativeNonsocial,1
48,1385,2210.jpg,143,NeutralSocial,1
48,3185,1463.jpg,143,PositiveNonsocial,1
48,1100,7506.jpg,143,NeutralSocial,1
48,1153,8540.jpg,143,PositiveSocial,1
48,2063,9429.jpg,143,NegativeSocial,1
48,2430,2224.jpg,143,PositiveSocial,1
48,3800,9561.jpg,143,NegativeNonsocial,1
48,1075,1811.jpg,143,PositiveNonsocial,1
48,1460,2595.jpg,143,NeutralSocial,1
48,1691,4605.jpg,143,NeutralSocial,1
48,2947,5120.jpg,143,NeutralNonsocial,1
48,1361,9000.jpg,143,NegativeNonsocial,0
48,2949,2095.jpg,143,NegativeSocial,1
48,1044,2397.jpg,143,NeutralSocial,1
48,839,9611.jpg,143,NegativeNonsocial,1
48,1513,2446.jpg,143,NeutralSocial,1
48,3054,9440.jpg,143,NegativeNonsocial,1
48,1168,8420.jpg,143,PositiveSocial,1
48,1555,9830.jpg,143,NegativeNonsocial,1
48,975,6150.jpg,143,NeutralNonsocial,1
48,4523,2703.jpg,143,NegativeSocial,1
48,1533,9220.jpg,143,NegativeSocial,1
48,967,7090.jpg,143,NeutralNonsocial,1
48,1013,7211.jpg,143,NeutralNonsocial,1
48,1024,7002.jpg,143,NeutralNonsocial,1
48,1163,2340.jpg,143,PositiveSocial,1
48,823,7508.jpg,143,PositiveNonsocial,1
48,1792,9620.jpg,143,NegativeNonsocial,1
48,1091,7330.jpg,143,PositiveNonsocial,1
48,1030,8461.jpg,143,PositiveSocial,1
48,999,7041.jpg,143,NeutralNonsocial,1
48,978,7460.jpg,143,PositiveNonsocial,1
48,6609,2393.jpg,143,NeutralSocial,0
48,1639,2580.jpg,143,NeutralSocial,1
48,994,2550.jpg,143,PositiveSocial,1
48,2453,1220.jpg,143,NegativeNonsocial,1
48,1135,2154.jpg,143,PositiveSocial,1
48,2548,3101.jpg,143,NegativeSocial,1
48,1072,4610.jpg,143,PositiveSocial,1
48,1894,2383.jpg,143,NeutralSocial,1
48,1654,7230.jpg,143,PositiveNonsocial,1
48,1884,7034.jpg,143,NeutralNonsocial,0
48,1520,3230.jpg,143,NegativeSocial,1
48,1861,7501.jpg,143,PositiveNonsocial,1
48,2188,2900.1.jpg,143,NegativeSocial,1
48,1079,9290.jpg,143,NegativeNonsocial,0
48,2750,7480.jpg,143,PositiveNonsocial,1
48,1872,9520.jpg,143,NegativeSocial,1
48,1389,7705.jpg,143,NeutralNonsocial,1
48,7133,9301.jpg,143,NegativeNonsocial,1
48,1498,2050.jpg,143,PositiveSocial,1
48,1849,9140.jpg,143,NegativeNonsocial,1
48,5098,9253.jpg,143,NegativeSocial,1
48,1692,8496.jpg,143,PositiveSocial,1
48,1162,5910.jpg,143,PositiveNonsocial,1
48,935,7224.jpg,143,NeutralNonsocial,1
48,879,7150.jpg,143,NeutralNonsocial,1
48,2069,2597.jpg,143,NeutralSocial,1
48,1308,2579.jpg,143,NeutralSocial,1
48,2843,2165.jpg,143,PositiveSocial,1
48,1294,9911.jpg,143,NegativeNonsocial,1
48,1160,2209.jpg,143,PositiveSocial,1
48,2149,9280.jpg,143,NegativeNonsocial,0
48,2051,9415.jpg,143,NegativeSocial,1
48,1907,7035.jpg,143,NeutralNonsocial,1
48,1470,9419.jpg,143,NegativeSocial,1
48,2363,2276.jpg,143,NegativeSocial,0
49,2455,7235.jpg,123,NeutralNonsocial,1
49,3725,5910.jpg,123,PositiveNonsocial,1
49,3450,3350.jpg,123,NegativeSocial,1
49,2984,2206.jpg,123,NeutralSocial,1
49,2458,2446.jpg,123,NeutralSocial,1
49,2308,9830.jpg,123,NegativeNonsocial,1
49,2814,2154.jpg,123,PositiveSocial,1
49,1543,7595.jpg,123,NeutralNonsocial,1
49,2217,1270.jpg,123,NegativeNonsocial,1
49,2409,7035.jpg,123,NeutralNonsocial,1
49,1748,7150.jpg,123,NeutralNonsocial,1
49,2636,2165.jpg,123,PositiveSocial,1
49,1806,2580.jpg,123,NeutralSocial,0
49,2078,2383.jpg,123,NeutralSocial,1
49,2551,2388.jpg,123,PositiveSocial,1
49,2214,7041.jpg,123,NeutralNonsocial,1
49,5567,2597.jpg,123,NeutralSocial,1
49,3231,5120.jpg,123,NeutralNonsocial,1
49,1880,2579.jpg,123,NeutralSocial,1
49,1832,7330.jpg,123,PositiveNonsocial,1
49,3132,9561.jpg,123,NegativeNonsocial,1
49,3143,7460.jpg,123,PositiveNonsocial,1
49,2593,5760.jpg,123,PositiveNonsocial,1
49,2454,9429.jpg,123,NegativeSocial,1
49,4992,9911.jpg,123,NegativeNonsocial,1
49,2211,2095.jpg,123,NegativeSocial,1
49,2076,7090.jpg,123,NeutralNonsocial,1
49,2036,7224.jpg,123,NeutralNonsocial,1
49,1694,7002.jpg,123,NeutralNonsocial,1
49,2629,8540.jpg,123,PositiveSocial,1
49,5242,1811.jpg,123,PositiveNonsocial,1
49,1781,7506.jpg,123,NeutralSocial,1
49,2306,3101.jpg,123,NegativeSocial,1
49,2884,2050.jpg,123,PositiveSocial,1
49,2046,2104.jpg,123,NeutralSocial,1
49,3112,9415.jpg,123,NegativeSocial,1
49,2465,4610.jpg,123,PositiveSocial,1
49,2019,2375.1.jpg,123,NegativeSocial,1
49,1569,7010.jpg,123,NeutralNonsocial,1
49,2730,9290.jpg,123,NegativeNonsocial,1
49,2027,9280.jpg,123,NegativeNonsocial,1
49,1642,7034.jpg,123,NeutralNonsocial,1
49,2070,8461.jpg,123,PositiveSocial,1
49,3340,1710.jpg,123,PositiveNonsocial,1
49,1980,1463.jpg,123,PositiveNonsocial,1
49,4858,1440.jpg,123,PositiveNonsocial,1
49,1561,8420.jpg,123,PositiveSocial,1
49,2161,9301.jpg,123,NegativeNonsocial,1
49,1955,7480.jpg,123,PositiveNonsocial,1
49,1526,7508.jpg,123,PositiveNonsocial,1
49,1459,2650.jpg,123,PositiveSocial,1
49,1433,2550.jpg,123,PositiveSocial,1
49,1834,9471.jpg,123,NegativeNonsocial,1
49,1957,7501.jpg,123,PositiveNonsocial,1
49,1751,7211.jpg,123,NeutralNonsocial,1
49,3046,2210.jpg,123,NeutralSocial,1
49,2390,8496.jpg,123,PositiveSocial,1
49,6538,5600.jpg,123,PositiveNonsocial,0
49,1531,7217.jpg,123,NeutralNonsocial,1
49,3339,9253.jpg,123,NegativeSocial,1
49,1829,2595.jpg,123,NeutralSocial,1
49,3760,2276.jpg,123,NegativeSocial,1
49,1794,9611.jpg,123,NegativeNonsocial,1
49,1718,7230.jpg,123,PositiveNonsocial,1
49,1980,9419.jpg,123,NegativeSocial,1
49,3736,8510.jpg,123,PositiveNonsocial,1
49,2244,9620.jpg,123,NegativeNonsocial,1
49,2193,9000.jpg,123,NegativeNonsocial,1
49,2731,2393.jpg,123,NeutralSocial,1
49,2162,9421.jpg,123,NegativeSocial,0
49,1720,1920.jpg,123,PositiveNonsocial,1
49,1514,9140.jpg,123,NegativeNonsocial,1
49,1477,2703.jpg,123,NegativeSocial,1
49,3231,8502.jpg,123,PositiveNonsocial,1
49,1993,2398.jpg,123,PositiveSocial,1
49,2830,2221.jpg,123,NeutralSocial,1
49,3033,2205.jpg,123,NegativeSocial,1
49,1601,1220.jpg,123,NegativeNonsocial,1
49,1431,3230.jpg,123,NegativeSocial,1
49,1876,2340.jpg,123,PositiveSocial,1
49,1459,2224.jpg,123,PositiveSocial,1
49,1701,9220.jpg,123,NegativeSocial,1
49,1760,9520.jpg,123,NegativeSocial,1
49,1734,9440.jpg,123,NegativeNonsocial,1
49,1590,2397.jpg,123,NeutralSocial,1
49,1528,4605.jpg,123,NeutralSocial,1
49,2446,2900.1.jpg,123,NegativeSocial,1
49,1413,6150.jpg,123,NeutralNonsocial,1
49,2272,2091.jpg,123,PositiveSocial,1
49,1336,2209.jpg,123,PositiveSocial,1
49,2622,9560.jpg,123,NegativeNonsocial,1
49,1860,7705.jpg,123,NeutralNonsocial,1
49,1718,2396.jpg,123,NeutralSocial,1
49,2224,9630.jpg,123,NegativeNonsocial,1
49,2418,7055.jpg,123,NeutralNonsocial,1
49,1173,2593.jpg,123,NeutralSocial,1
5,2485,7224.jpg,123,NeutralNonsocial,1
5,2358,9611.jpg,123,NegativeNonsocial,0
5,1086,7211.jpg,123,NeutralNonsocial,1
5,1918,1811.jpg,123,PositiveNonsocial,1
5,1463,9561.jpg,123,NegativeNonsocial,1
5,996,7235.jpg,123,NeutralNonsocial,1
5,2272,2393.jpg,123,NeutralSocial,1
5,1530,8502.jpg,123,PositiveNonsocial,1
5,1079,2154.jpg,123,PositiveSocial,1
5,1319,2579.jpg,123,NeutralSocial,1
5,2287,2597.jpg,123,NeutralSocial,1
5,1270,3101.jpg,123,NegativeSocial,1
5,902,1270.jpg,123,NegativeNonsocial,1
5,1603,1710.jpg,123,PositiveNonsocial,1
5,1448,7508.jpg,123,PositiveNonsocial,1
5,1477,9140.jpg,123,NegativeNonsocial,1
5,2224,7090.jpg,123,NeutralNonsocial,1
5,2318,2205.jpg,123,NegativeSocial,1
5,1296,7705.jpg,123,NeutralNonsocial,1
5,1200,4610.jpg,123,PositiveSocial,1
5,1094,9911.jpg,123,NegativeNonsocial,1
5,1339,5910.jpg,123,PositiveNonsocial,1
5,1398,9280.jpg,123,NegativeNonsocial,0
5,1015,2550.jpg,123,PositiveSocial,0
5,1055,6150.jpg,123,NeutralNonsocial,1
5,909,9415.jpg,123,NegativeSocial,1
5,1570,7595.jpg,123,NeutralNonsocial,1
5,699,2595.jpg,123,NeutralSocial,1
5,934,9421.jpg,123,NegativeSocial,1
5,1331,2224.jpg,123,PositiveSocial,1
5,878,7035.jpg,123,NeutralNonsocial,1
5,954,2383.jpg,123,NeutralSocial,1
5,1259,2165.jpg,123,PositiveSocial,1
5,1328,2375.1.jpg,123,NegativeSocial,1
5,993,9419.jpg,123,NegativeSocial,1
5,943,7230.jpg,123,PositiveNonsocial,1
5,1911,9220.jpg,123,NegativeSocial,1
5,1025,9301.jpg,123,NegativeNonsocial,1
5,1332,7034.jpg,123,NeutralNonsocial,1
5,1165,7480.jpg,123,PositiveNonsocial,1
5,3205,2703.jpg,123,NegativeSocial,0
5,802,7460.jpg,123,PositiveNonsocial,1
5,2632,4605.jpg,123,NeutralSocial,1
5,1220,2104.jpg,123,NeutralSocial,1
5,1763,2396.jpg,123,NeutralSocial,1
5,2267,7041.jpg,123,NeutralNonsocial,1
5,1199,9440.jpg,123,NegativeNonsocial,1
5,1621,1463.jpg,123,PositiveNonsocial,1
5,1046,2650.jpg,123,PositiveSocial,1
5,1131,1440.jpg,123,PositiveNonsocial,1
5,1155,9429.jpg,123,NegativeSocial,1
5,1089,3350.jpg,123,NegativeSocial,1
5,1945,2900.1.jpg,123,NegativeSocial,1
5,899,8510.jpg,123,PositiveNonsocial,1
5,1390,2276.jpg,123,NegativeSocial,0
5,1817,7002.jpg,123,NeutralNonsocial,0
5,974,2446.jpg,123,NeutralSocial,1
5,828,9620.jpg,123,NegativeNonsocial,1
5,704,2050.jpg,123,PositiveSocial,1
5,646,2210.jpg,123,NeutralSocial,1
5,710,2593.jpg,123,NeutralSocial,1
5,1046,8496.jpg,123,PositiveSocial,1
5,877,9000.jpg,123,NegativeNonsocial,1
5,773,2221.jpg,123,NeutralSocial,1
5,811,9560.jpg,123,NegativeNonsocial,1
5,1543,9630.jpg,123,NegativeNonsocial,0
5,1030,2206.jpg,123,NeutralSocial,1
5,745,7055.jpg,123,NeutralNonsocial,1
5,1137,5120.jpg,123,NeutralNonsocial,1
5,1912,2340.jpg,123,PositiveSocial,1
5,666,8420.jpg,123,PositiveSocial,1
